IDX,API,URL,V1,NOTE,VALID_MAP
138,LinearRegressor,https://www.tensorflow.org/api_docs/python/tf/compat/v1/estimator/LinearRegressor,Y,deprecated,
138,LinearRegressor,https://www.tensorflow.org/api_docs/python/tf/estimator/LinearRegressor,,,
139,regressor_parse_example_spec,https://www.tensorflow.org/api_docs/python/tf/compat/v1/estimator/regressor_parse_example_spec,Y,,
139,regressor_parse_example_spec,https://www.tensorflow.org/api_docs/python/tf/estimator/regressor_parse_example_spec,,,valid
140,RunConfig,https://www.tensorflow.org/api_docs/python/tf/compat/v1/estimator/tpu/RunConfig,Y,,
140,RunConfig,https://www.tensorflow.org/api_docs/python/tf/estimator/RunConfig,,,valid
141,categorical_column_with_vocabulary_file,https://www.tensorflow.org/api_docs/python/tf/compat/v1/feature_column/categorical_column_with_vocabulary_file,Y,,
141,categorical_column_with_vocabulary_file,https://www.tensorflow.org/api_docs/python/tf/feature_column/categorical_column_with_vocabulary_file,,,valid
142,make_parse_example_spec,https://www.tensorflow.org/api_docs/python/tf/compat/v1/feature_column/make_parse_example_spec,Y,,
142,make_parse_example_spec,https://www.tensorflow.org/api_docs/python/tf/feature_column/make_parse_example_spec,,,valid
143,shared_embedding_columns,https://www.tensorflow.org/api_docs/python/tf/compat/v1/feature_column/shared_embedding_columns,Y,,
143,shared_embedding_columns,https://www.tensorflow.org/api_docs/python/tf/compat/v1/tpu/experimental/shared_embedding_columns,Y,,valid
144,crop_and_resize,https://www.tensorflow.org/api_docs/python/tf/compat/v1/image/crop_and_resize,Y,,
144,crop_and_resize,https://www.tensorflow.org/api_docs/python/tf/image/crop_and_resize,,,valid
145,draw_bounding_boxes,https://www.tensorflow.org/api_docs/python/tf/compat/v1/image/draw_bounding_boxes,Y,,
145,draw_bounding_boxes,https://www.tensorflow.org/api_docs/python/tf/image/draw_bounding_boxes,,,valid
146,extract_glimpse,https://www.tensorflow.org/api_docs/python/tf/compat/v1/image/extract_glimpse,Y,,
146,extract_glimpse,https://www.tensorflow.org/api_docs/python/tf/image/extract_glimpse,,,valid
147,resize,https://www.tensorflow.org/api_docs/python/tf/compat/v1/image/resize,Y,,
147,resize,https://www.tensorflow.org/api_docs/python/tf/image/resize,,,valid
148,ResizeMethod,https://www.tensorflow.org/api_docs/python/tf/compat/v1/image/ResizeMethod,Y,,
148,ResizeMethod,https://www.tensorflow.org/api_docs/python/tf/image/ResizeMethod,,,valid
149,sample_distorted_bounding_box,https://www.tensorflow.org/api_docs/python/tf/compat/v1/image/sample_distorted_bounding_box,Y,deprecated,
149,sample_distorted_bounding_box,https://www.tensorflow.org/api_docs/python/tf/image/sample_distorted_bounding_box,,,
150,TensorBoard,https://www.tensorflow.org/api_docs/python/tf/compat/v1/keras/callbacks/TensorBoard,Y,,
150,TensorBoard,https://www.tensorflow.org/api_docs/python/tf/keras/callbacks/TensorBoard,,,valid
151,model_to_estimator,https://www.tensorflow.org/api_docs/python/tf/compat/v1/keras/estimator/model_to_estimator,Y,,
151,model_to_estimator,https://www.tensorflow.org/api_docs/python/tf/keras/estimator/model_to_estimator,,,valid
152,he_normal,https://www.tensorflow.org/api_docs/python/tf/compat/v1/keras/initializers/he_normal,Y,,
152,he_normal,https://www.tensorflow.org/api_docs/python/tf/keras/initializers/he_normal,,,valid
153,he_uniform,https://www.tensorflow.org/api_docs/python/tf/compat/v1/keras/initializers/he_uniform,Y,,
153,he_uniform,https://www.tensorflow.org/api_docs/python/tf/keras/initializers/he_uniform,,,valid
154,Identity,https://www.tensorflow.org/api_docs/python/tf/compat/v1/keras/initializers/Identity,Y,,
154,Identity,https://www.tensorflow.org/api_docs/python/tf/keras/initializers/Identity,,,valid
155,Initializer,https://www.tensorflow.org/api_docs/python/tf/compat/v1/keras/initializers/Initializer,Y,,
155,Initializer,https://www.tensorflow.org/api_docs/python/tf/keras/initializers/Initializer,,,valid
156,lecun_normal,https://www.tensorflow.org/api_docs/python/tf/compat/v1/keras/initializers/lecun_normal,Y,,
156,lecun_normal,https://www.tensorflow.org/api_docs/python/tf/keras/initializers/lecun_normal,,,valid
157,lecun_uniform,https://www.tensorflow.org/api_docs/python/tf/compat/v1/keras/initializers/lecun_uniform,Y,,
157,lecun_uniform,https://www.tensorflow.org/api_docs/python/tf/keras/initializers/lecun_uniform,,,valid
158,Orthogonal,https://www.tensorflow.org/api_docs/python/tf/compat/v1/keras/initializers/Orthogonal,Y,,
158,Orthogonal,https://www.tensorflow.org/api_docs/python/tf/keras/initializers/Orthogonal,,,valid
159,TruncatedNormal,https://www.tensorflow.org/api_docs/python/tf/compat/v1/keras/initializers/TruncatedNormal,Y,,
159,TruncatedNormal,https://www.tensorflow.org/api_docs/python/tf/keras/initializers/TruncatedNormal,,,valid
160,VarianceScaling,https://www.tensorflow.org/api_docs/python/tf/compat/v1/keras/initializers/VarianceScaling,Y,,
160,VarianceScaling,https://www.tensorflow.org/api_docs/python/tf/keras/initializers/VarianceScaling,,,valid
161,BatchNormalization,https://www.tensorflow.org/api_docs/python/tf/compat/v1/keras/layers/BatchNormalization,Y,,
161,BatchNormalization,https://www.tensorflow.org/api_docs/python/tf/compat/v1/layers/BatchNormalization,Y,deprecated,
161,BatchNormalization,https://www.tensorflow.org/api_docs/python/tf/keras/layers/BatchNormalization,,,
162,DenseFeatures,https://www.tensorflow.org/api_docs/python/tf/compat/v1/keras/layers/DenseFeatures,Y,,
162,DenseFeatures,https://www.tensorflow.org/api_docs/python/tf/keras/layers/DenseFeatures,,,valid
163,GRU,https://www.tensorflow.org/api_docs/python/tf/compat/v1/keras/layers/GRU,Y,,
163,GRU,https://www.tensorflow.org/api_docs/python/tf/keras/layers/GRU,,,valid
164,GRUCell,https://www.tensorflow.org/api_docs/python/tf/compat/v1/keras/layers/GRUCell,Y,,
164,GRUCell,https://www.tensorflow.org/api_docs/python/tf/compat/v1/nn/rnn_cell/GRUCell,Y,deprecated,
164,GRUCell,https://www.tensorflow.org/api_docs/python/tf/keras/layers/GRUCell,,,
165,LSTM,https://www.tensorflow.org/api_docs/python/tf/compat/v1/keras/layers/LSTM,Y,,
165,LSTM,https://www.tensorflow.org/api_docs/python/tf/keras/layers/LSTM,,,valid
166,LSTMCell,https://www.tensorflow.org/api_docs/python/tf/compat/v1/keras/layers/LSTMCell,Y,,
166,LSTMCell,https://www.tensorflow.org/api_docs/python/tf/compat/v1/nn/rnn_cell/LSTMCell,Y,deprecated,
166,LSTMCell,https://www.tensorflow.org/api_docs/python/tf/keras/layers/LSTMCell,,,
167,Normalization,https://www.tensorflow.org/api_docs/python/tf/compat/v1/keras/layers/experimental/preprocessing/Normalization,Y,,
167,Normalization,https://www.tensorflow.org/api_docs/python/tf/keras/layers/experimental/preprocessing/Normalization,,,valid
168,TextVectorization,https://www.tensorflow.org/api_docs/python/tf/compat/v1/keras/layers/experimental/preprocessing/TextVectorization,Y,,
168,TextVectorization,https://www.tensorflow.org/api_docs/python/tf/keras/layers/experimental/preprocessing/TextVectorization,,,valid
169,AveragePooling1D,https://www.tensorflow.org/api_docs/python/tf/compat/v1/layers/AveragePooling1D,Y,deprecated,
169,AveragePooling1D,https://www.tensorflow.org/api_docs/python/tf/keras/layers/AveragePooling1D,,,
170,AveragePooling2D,https://www.tensorflow.org/api_docs/python/tf/compat/v1/layers/AveragePooling2D,Y,deprecated,
170,AveragePooling2D,https://www.tensorflow.org/api_docs/python/tf/keras/layers/AveragePooling2D,,,
171,AveragePooling3D,https://www.tensorflow.org/api_docs/python/tf/compat/v1/layers/AveragePooling3D,Y,deprecated,
171,AveragePooling3D,https://www.tensorflow.org/api_docs/python/tf/keras/layers/AveragePooling3D,,,
172,batch_normalization,https://www.tensorflow.org/api_docs/python/tf/compat/v1/layers/batch_normalization,Y,deprecated,
172,batch_normalization,https://www.tensorflow.org/api_docs/python/tf/keras/backend/batch_normalization,,,
172,batch_normalization,https://www.tensorflow.org/api_docs/python/tf/nn/batch_normalization,,,
173,Conv1D,https://www.tensorflow.org/api_docs/python/tf/compat/v1/layers/Conv1D,Y,deprecated,
173,Conv1D,https://www.tensorflow.org/api_docs/python/tf/keras/layers/Conv1D,,,
174,conv1d,https://www.tensorflow.org/api_docs/python/tf/compat/v1/layers/conv1d,Y,deprecated,
174,conv1d,https://www.tensorflow.org/api_docs/python/tf/compat/v1/nn/conv1d,Y,,
174,conv1d,https://www.tensorflow.org/api_docs/python/tf/keras/backend/conv1d,,,
174,conv1d,https://www.tensorflow.org/api_docs/python/tf/nn/conv1d,,,valid
175,Conv2D,https://www.tensorflow.org/api_docs/python/tf/compat/v1/layers/Conv2D,Y,deprecated,
175,Conv2D,https://www.tensorflow.org/api_docs/python/tf/keras/layers/Conv2D,,,
176,conv2d,https://www.tensorflow.org/api_docs/python/tf/compat/v1/layers/conv2d,Y,deprecated,
176,conv2d,https://www.tensorflow.org/api_docs/python/tf/compat/v1/nn/conv2d,Y,,
176,conv2d,https://www.tensorflow.org/api_docs/python/tf/keras/backend/conv2d,,,
176,conv2d,https://www.tensorflow.org/api_docs/python/tf/nn/conv2d,,,valid
177,Conv2DTranspose,https://www.tensorflow.org/api_docs/python/tf/compat/v1/layers/Conv2DTranspose,Y,deprecated,
177,Conv2DTranspose,https://www.tensorflow.org/api_docs/python/tf/keras/layers/Conv2DTranspose,,,
178,conv2d_transpose,https://www.tensorflow.org/api_docs/python/tf/compat/v1/layers/conv2d_transpose,Y,deprecated,
178,conv2d_transpose,https://www.tensorflow.org/api_docs/python/tf/compat/v1/nn/conv2d_transpose,Y,,
178,conv2d_transpose,https://www.tensorflow.org/api_docs/python/tf/keras/backend/conv2d_transpose,,,
178,conv2d_transpose,https://www.tensorflow.org/api_docs/python/tf/nn/conv2d_transpose,,,valid
179,Conv3D,https://www.tensorflow.org/api_docs/python/tf/compat/v1/layers/Conv3D,Y,deprecated,
179,Conv3D,https://www.tensorflow.org/api_docs/python/tf/keras/layers/Conv3D,,,
180,conv3d,https://www.tensorflow.org/api_docs/python/tf/compat/v1/layers/conv3d,Y,deprecated,
180,conv3d,https://www.tensorflow.org/api_docs/python/tf/compat/v1/nn/conv3d,Y,,
180,conv3d,https://www.tensorflow.org/api_docs/python/tf/keras/backend/conv3d,,,
180,conv3d,https://www.tensorflow.org/api_docs/python/tf/nn/conv3d,,,valid
181,Conv3DTranspose,https://www.tensorflow.org/api_docs/python/tf/compat/v1/layers/Conv3DTranspose,Y,deprecated,
181,Conv3DTranspose,https://www.tensorflow.org/api_docs/python/tf/keras/layers/Conv3DTranspose,,,
182,conv3d_transpose,https://www.tensorflow.org/api_docs/python/tf/compat/v1/layers/conv3d_transpose,Y,deprecated,
182,conv3d_transpose,https://www.tensorflow.org/api_docs/python/tf/compat/v1/nn/conv3d_transpose,Y,,
182,conv3d_transpose,https://www.tensorflow.org/api_docs/python/tf/nn/conv3d_transpose,,,valid
183,Dense,https://www.tensorflow.org/api_docs/python/tf/compat/v1/layers/Dense,Y,deprecated,
183,Dense,https://www.tensorflow.org/api_docs/python/tf/keras/layers/Dense,,,
184,Dropout,https://www.tensorflow.org/api_docs/python/tf/compat/v1/layers/Dropout,Y,deprecated,
184,Dropout,https://www.tensorflow.org/api_docs/python/tf/keras/layers/Dropout,,,
185,dropout,https://www.tensorflow.org/api_docs/python/tf/compat/v1/layers/dropout,Y,deprecated,
185,dropout,https://www.tensorflow.org/api_docs/python/tf/compat/v1/nn/dropout,Y,,
185,dropout,https://www.tensorflow.org/api_docs/python/tf/keras/backend/dropout,,,
185,dropout,https://www.tensorflow.org/api_docs/python/tf/nn/dropout,,,valid
186,Flatten,https://www.tensorflow.org/api_docs/python/tf/compat/v1/layers/Flatten,Y,deprecated,
186,Flatten,https://www.tensorflow.org/api_docs/python/tf/keras/layers/Flatten,,,
187,flatten,https://www.tensorflow.org/api_docs/python/tf/compat/v1/layers/flatten,Y,deprecated,
187,flatten,https://www.tensorflow.org/api_docs/python/tf/keras/backend/flatten,,,
187,flatten,https://www.tensorflow.org/api_docs/python/tf/nest/flatten,,,
188,Layer,https://www.tensorflow.org/api_docs/python/tf/compat/v1/layers/Layer,Y,deprecated,
188,Layer,https://www.tensorflow.org/api_docs/python/tf/keras/layers/Layer,,,
189,SeparableConv1D,https://www.tensorflow.org/api_docs/python/tf/compat/v1/layers/SeparableConv1D,Y,deprecated,
189,SeparableConv1D,https://www.tensorflow.org/api_docs/python/tf/keras/layers/SeparableConv1D,,,
190,SeparableConv2D,https://www.tensorflow.org/api_docs/python/tf/compat/v1/layers/SeparableConv2D,Y,deprecated,
190,SeparableConv2D,https://www.tensorflow.org/api_docs/python/tf/keras/layers/SeparableConv2D,,,
191,separable_conv2d,https://www.tensorflow.org/api_docs/python/tf/compat/v1/layers/separable_conv2d,Y,deprecated,
191,separable_conv2d,https://www.tensorflow.org/api_docs/python/tf/compat/v1/nn/separable_conv2d,Y,,
191,separable_conv2d,https://www.tensorflow.org/api_docs/python/tf/keras/backend/separable_conv2d,,,
191,separable_conv2d,https://www.tensorflow.org/api_docs/python/tf/nn/separable_conv2d,,,valid
192,l2_normalize,https://www.tensorflow.org/api_docs/python/tf/compat/v1/linalg/l2_normalize,Y,,
192,l2_normalize,https://www.tensorflow.org/api_docs/python/tf/keras/backend/l2_normalize,,,
192,l2_normalize,https://www.tensorflow.org/api_docs/python/tf/math/l2_normalize,,,valid
193,TFLiteConverter,https://www.tensorflow.org/api_docs/python/tf/compat/v1/lite/TFLiteConverter,Y,,
193,TFLiteConverter,https://www.tensorflow.org/api_docs/python/tf/lite/TFLiteConverter,,,valid
194,dynamic_rnn,https://www.tensorflow.org/api_docs/python/tf/compat/v1/lite/experimental/nn/dynamic_rnn,Y,,
194,dynamic_rnn,https://www.tensorflow.org/api_docs/python/tf/compat/v1/nn/dynamic_rnn,Y,deprecated,
195,flush,https://www.tensorflow.org/api_docs/python/tf/compat/v1/logging/flush,Y,,
195,flush,https://www.tensorflow.org/api_docs/python/tf/summary/flush,,,valid
196,log,https://www.tensorflow.org/api_docs/python/tf/compat/v1/logging/log,Y,,
196,log,https://www.tensorflow.org/api_docs/python/tf/keras/backend/log,,,
196,log,https://www.tensorflow.org/api_docs/python/tf/math/log,,,valid
197,StaticHashTable,https://www.tensorflow.org/api_docs/python/tf/compat/v1/lookup/StaticHashTable,Y,,
197,StaticHashTable,https://www.tensorflow.org/api_docs/python/tf/lookup/StaticHashTable,,,valid
198,StaticVocabularyTable,https://www.tensorflow.org/api_docs/python/tf/compat/v1/lookup/StaticVocabularyTable,Y,,
198,StaticVocabularyTable,https://www.tensorflow.org/api_docs/python/tf/lookup/StaticVocabularyTable,,,valid
199,mean_squared_error,https://www.tensorflow.org/api_docs/python/tf/compat/v1/losses/mean_squared_error,Y,,
199,mean_squared_error,https://www.tensorflow.org/api_docs/python/tf/compat/v1/metrics/mean_squared_error,Y,,valid
200,Reduction,https://www.tensorflow.org/api_docs/python/tf/compat/v1/losses/Reduction,Y,,
200,Reduction,https://www.tensorflow.org/api_docs/python/tf/keras/losses/Reduction,,,valid
201,in_top_k,https://www.tensorflow.org/api_docs/python/tf/compat/v1/math/in_top_k,Y,,
201,in_top_k,https://www.tensorflow.org/api_docs/python/tf/keras/backend/in_top_k,,,
201,in_top_k,https://www.tensorflow.org/api_docs/python/tf/math/in_top_k,,,valid
202,log_softmax,https://www.tensorflow.org/api_docs/python/tf/compat/v1/math/log_softmax,Y,,
202,log_softmax,https://www.tensorflow.org/api_docs/python/tf/nn/log_softmax,,,valid
203,softmax,https://www.tensorflow.org/api_docs/python/tf/compat/v1/math/softmax,Y,,
203,softmax,https://www.tensorflow.org/api_docs/python/tf/keras/activations/softmax,,,
203,softmax,https://www.tensorflow.org/api_docs/python/tf/keras/backend/softmax,,,
203,softmax,https://www.tensorflow.org/api_docs/python/tf/nn/softmax,,,
203,softmax,https://www.tensorflow.org/api_docs/python/tf/sparse/softmax,,,valid
204,mean,https://www.tensorflow.org/api_docs/python/tf/compat/v1/metrics/mean,Y,,
204,mean,https://www.tensorflow.org/api_docs/python/tf/keras/backend/mean,,,valid
205,avg_pool,https://www.tensorflow.org/api_docs/python/tf/compat/v1/nn/avg_pool,Y,,
205,avg_pool,https://www.tensorflow.org/api_docs/python/tf/nn/avg_pool,,,valid
206,batch_norm_with_global_normalization,https://www.tensorflow.org/api_docs/python/tf/compat/v1/nn/batch_norm_with_global_normalization,Y,,
206,batch_norm_with_global_normalization,https://www.tensorflow.org/api_docs/python/tf/nn/batch_norm_with_global_normalization,,,valid
207,convolution,https://www.tensorflow.org/api_docs/python/tf/compat/v1/nn/convolution,Y,,
207,convolution,https://www.tensorflow.org/api_docs/python/tf/nn/convolution,,,valid
208,crelu,https://www.tensorflow.org/api_docs/python/tf/compat/v1/nn/crelu,Y,,
208,crelu,https://www.tensorflow.org/api_docs/python/tf/nn/crelu,,,valid
209,ctc_beam_search_decoder,https://www.tensorflow.org/api_docs/python/tf/compat/v1/nn/ctc_beam_search_decoder,Y,,
209,ctc_beam_search_decoder,https://www.tensorflow.org/api_docs/python/tf/nn/ctc_beam_search_decoder,,,valid
210,ctc_loss,https://www.tensorflow.org/api_docs/python/tf/compat/v1/nn/ctc_loss,Y,,
210,ctc_loss,https://www.tensorflow.org/api_docs/python/tf/nn/ctc_loss,,,valid
211,depthwise_conv2d,https://www.tensorflow.org/api_docs/python/tf/compat/v1/nn/depthwise_conv2d,Y,,
211,depthwise_conv2d,https://www.tensorflow.org/api_docs/python/tf/keras/backend/depthwise_conv2d,,,
211,depthwise_conv2d,https://www.tensorflow.org/api_docs/python/tf/nn/depthwise_conv2d,,,valid
212,dilation2d,https://www.tensorflow.org/api_docs/python/tf/compat/v1/nn/dilation2d,Y,,
212,dilation2d,https://www.tensorflow.org/api_docs/python/tf/nn/dilation2d,,,valid
213,embedding_lookup,https://www.tensorflow.org/api_docs/python/tf/compat/v1/nn/embedding_lookup,Y,,
213,embedding_lookup,https://www.tensorflow.org/api_docs/python/tf/nn/embedding_lookup,,,valid
214,embedding_lookup_sparse,https://www.tensorflow.org/api_docs/python/tf/compat/v1/nn/embedding_lookup_sparse,Y,,
214,embedding_lookup_sparse,https://www.tensorflow.org/api_docs/python/tf/nn/embedding_lookup_sparse,,,valid
215,erosion2d,https://www.tensorflow.org/api_docs/python/tf/compat/v1/nn/erosion2d,Y,,
215,erosion2d,https://www.tensorflow.org/api_docs/python/tf/nn/erosion2d,,,valid
216,fractional_avg_pool,https://www.tensorflow.org/api_docs/python/tf/compat/v1/nn/fractional_avg_pool,Y,deprecated,
216,fractional_avg_pool,https://www.tensorflow.org/api_docs/python/tf/nn/fractional_avg_pool,,,
217,fractional_max_pool,https://www.tensorflow.org/api_docs/python/tf/compat/v1/nn/fractional_max_pool,Y,deprecated,
217,fractional_max_pool,https://www.tensorflow.org/api_docs/python/tf/nn/fractional_max_pool,,,
218,max_pool,https://www.tensorflow.org/api_docs/python/tf/compat/v1/nn/max_pool,Y,,
218,max_pool,https://www.tensorflow.org/api_docs/python/tf/nn/max_pool,,,valid
219,max_pool_with_argmax,https://www.tensorflow.org/api_docs/python/tf/compat/v1/nn/max_pool_with_argmax,Y,,
219,max_pool_with_argmax,https://www.tensorflow.org/api_docs/python/tf/nn/max_pool_with_argmax,,,valid
220,moments,https://www.tensorflow.org/api_docs/python/tf/compat/v1/nn/moments,Y,,
220,moments,https://www.tensorflow.org/api_docs/python/tf/nn/moments,,,valid
221,nce_loss,https://www.tensorflow.org/api_docs/python/tf/compat/v1/nn/nce_loss,Y,,
221,nce_loss,https://www.tensorflow.org/api_docs/python/tf/nn/nce_loss,,,valid
222,pool,https://www.tensorflow.org/api_docs/python/tf/compat/v1/nn/pool,Y,,
222,pool,https://www.tensorflow.org/api_docs/python/tf/nn/pool,,,valid
223,safe_embedding_lookup_sparse,https://www.tensorflow.org/api_docs/python/tf/compat/v1/nn/safe_embedding_lookup_sparse,Y,,
223,safe_embedding_lookup_sparse,https://www.tensorflow.org/api_docs/python/tf/nn/safe_embedding_lookup_sparse,,,valid
224,sampled_softmax_loss,https://www.tensorflow.org/api_docs/python/tf/compat/v1/nn/sampled_softmax_loss,Y,,
224,sampled_softmax_loss,https://www.tensorflow.org/api_docs/python/tf/nn/sampled_softmax_loss,,,valid
225,sigmoid_cross_entropy_with_logits,https://www.tensorflow.org/api_docs/python/tf/compat/v1/nn/sigmoid_cross_entropy_with_logits,Y,,
225,sigmoid_cross_entropy_with_logits,https://www.tensorflow.org/api_docs/python/tf/nn/sigmoid_cross_entropy_with_logits,,,valid
226,softmax_cross_entropy_with_logits,https://www.tensorflow.org/api_docs/python/tf/compat/v1/nn/softmax_cross_entropy_with_logits,Y,deprecated,
226,softmax_cross_entropy_with_logits,https://www.tensorflow.org/api_docs/python/tf/nn/softmax_cross_entropy_with_logits,,,
227,sparse_softmax_cross_entropy_with_logits,https://www.tensorflow.org/api_docs/python/tf/compat/v1/nn/sparse_softmax_cross_entropy_with_logits,Y,,
227,sparse_softmax_cross_entropy_with_logits,https://www.tensorflow.org/api_docs/python/tf/nn/sparse_softmax_cross_entropy_with_logits,,,valid
228,sufficient_statistics,https://www.tensorflow.org/api_docs/python/tf/compat/v1/nn/sufficient_statistics,Y,,
228,sufficient_statistics,https://www.tensorflow.org/api_docs/python/tf/nn/sufficient_statistics,,,valid
229,weighted_cross_entropy_with_logits,https://www.tensorflow.org/api_docs/python/tf/compat/v1/nn/weighted_cross_entropy_with_logits,Y,,
229,weighted_cross_entropy_with_logits,https://www.tensorflow.org/api_docs/python/tf/nn/weighted_cross_entropy_with_logits,,,valid
230,weighted_moments,https://www.tensorflow.org/api_docs/python/tf/compat/v1/nn/weighted_moments,Y,,
230,weighted_moments,https://www.tensorflow.org/api_docs/python/tf/nn/weighted_moments,,,valid
231,contains_saved_model,https://www.tensorflow.org/api_docs/python/tf/compat/v1/saved_model/contains_saved_model,Y,,
231,contains_saved_model,https://www.tensorflow.org/api_docs/python/tf/saved_model/contains_saved_model,,,valid
232,load,https://www.tensorflow.org/api_docs/python/tf/compat/v1/saved_model/load,Y,deprecated,
232,load,https://www.tensorflow.org/api_docs/python/tf/saved_model/load,,,
233,length,https://www.tensorflow.org/api_docs/python/tf/compat/v1/strings/length,Y,,
233,length,https://www.tensorflow.org/api_docs/python/tf/strings/length,,,valid
234,audio,https://www.tensorflow.org/api_docs/python/tf/compat/v1/summary/audio,Y,,
234,audio,https://www.tensorflow.org/api_docs/python/tf/summary/audio,,,valid
235,histogram,https://www.tensorflow.org/api_docs/python/tf/compat/v1/summary/histogram,Y,,
235,histogram,https://www.tensorflow.org/api_docs/python/tf/summary/histogram,,,valid
236,image,https://www.tensorflow.org/api_docs/python/tf/compat/v1/summary/image,Y,,
236,image,https://www.tensorflow.org/api_docs/python/tf/summary/image,,,valid
237,scalar,https://www.tensorflow.org/api_docs/python/tf/compat/v1/summary/scalar,Y,,
237,scalar,https://www.tensorflow.org/api_docs/python/tf/summary/scalar,,,valid
238,text,https://www.tensorflow.org/api_docs/python/tf/compat/v1/summary/text,Y,,
238,text,https://www.tensorflow.org/api_docs/python/tf/summary/text,,,valid
239,assert_equal_graph_def,https://www.tensorflow.org/api_docs/python/tf/compat/v1/test/assert_equal_graph_def,Y,,
239,assert_equal_graph_def,https://www.tensorflow.org/api_docs/python/tf/test/assert_equal_graph_def,,,valid
240,compute_gradient,https://www.tensorflow.org/api_docs/python/tf/compat/v1/test/compute_gradient,Y,deprecated,
240,compute_gradient,https://www.tensorflow.org/api_docs/python/tf/test/compute_gradient,,,
241,embedding_column,https://www.tensorflow.org/api_docs/python/tf/compat/v1/tpu/experimental/embedding_column,Y,,
241,embedding_column,https://www.tensorflow.org/api_docs/python/tf/feature_column/embedding_column,,,valid
242,Checkpoint,https://www.tensorflow.org/api_docs/python/tf/compat/v1/train/Checkpoint,Y,,
242,Checkpoint,https://www.tensorflow.org/api_docs/python/tf/train/Checkpoint,,,valid
243,Optimizer,https://www.tensorflow.org/api_docs/python/tf/compat/v1/train/Optimizer,Y,,
243,Optimizer,https://www.tensorflow.org/api_docs/python/tf/keras/optimizers/Optimizer,,,valid
244,disable_mixed_precision_graph_rewrite,https://www.tensorflow.org/api_docs/python/tf/compat/v1/train/experimental/disable_mixed_precision_graph_rewrite,Y,,
244,disable_mixed_precision_graph_rewrite,https://www.tensorflow.org/api_docs/python/tf/train/experimental/disable_mixed_precision_graph_rewrite,,,valid
245,enable_mixed_precision_graph_rewrite,https://www.tensorflow.org/api_docs/python/tf/compat/v1/train/experimental/enable_mixed_precision_graph_rewrite,Y,,
245,enable_mixed_precision_graph_rewrite,https://www.tensorflow.org/api_docs/python/tf/train/experimental/enable_mixed_precision_graph_rewrite,,,valid
246,TFRecordWriter,https://www.tensorflow.org/api_docs/python/tf/data/experimental/TFRecordWriter,,,
246,TFRecordWriter,https://www.tensorflow.org/api_docs/python/tf/io/TFRecordWriter,,,
247,random_brightness,https://www.tensorflow.org/api_docs/python/tf/image/random_brightness,,,
247,random_brightness,https://www.tensorflow.org/api_docs/python/tf/keras/preprocessing/image/random_brightness,,,
248,deserialize,https://www.tensorflow.org/api_docs/python/tf/keras/activations/deserialize,,,
248,deserialize,https://www.tensorflow.org/api_docs/python/tf/keras/constraints/deserialize,,,
248,deserialize,https://www.tensorflow.org/api_docs/python/tf/keras/initializers/deserialize,,,
248,deserialize,https://www.tensorflow.org/api_docs/python/tf/keras/layers/deserialize,,,
248,deserialize,https://www.tensorflow.org/api_docs/python/tf/keras/losses/deserialize,,,
248,deserialize,https://www.tensorflow.org/api_docs/python/tf/keras/metrics/deserialize,,,
248,deserialize,https://www.tensorflow.org/api_docs/python/tf/keras/optimizers/deserialize,,,
248,deserialize,https://www.tensorflow.org/api_docs/python/tf/keras/optimizers/schedules/deserialize,,,
248,deserialize,https://www.tensorflow.org/api_docs/python/tf/keras/regularizers/deserialize,,,
249,elu,https://www.tensorflow.org/api_docs/python/tf/keras/activations/elu,,,
249,elu,https://www.tensorflow.org/api_docs/python/tf/keras/backend/elu,,,
249,elu,https://www.tensorflow.org/api_docs/python/tf/nn/elu,,,
250,get,https://www.tensorflow.org/api_docs/python/tf/keras/activations/get,,,
250,get,https://www.tensorflow.org/api_docs/python/tf/keras/constraints/get,,,
250,get,https://www.tensorflow.org/api_docs/python/tf/keras/initializers/get,,,
250,get,https://www.tensorflow.org/api_docs/python/tf/keras/losses/get,,,
250,get,https://www.tensorflow.org/api_docs/python/tf/keras/metrics/get,,,
250,get,https://www.tensorflow.org/api_docs/python/tf/keras/optimizers/get,,,
250,get,https://www.tensorflow.org/api_docs/python/tf/keras/regularizers/get,,,
251,hard_sigmoid,https://www.tensorflow.org/api_docs/python/tf/keras/activations/hard_sigmoid,,,
251,hard_sigmoid,https://www.tensorflow.org/api_docs/python/tf/keras/backend/hard_sigmoid,,,
252,relu,https://www.tensorflow.org/api_docs/python/tf/keras/activations/relu,,,
252,relu,https://www.tensorflow.org/api_docs/python/tf/keras/backend/relu,,,
252,relu,https://www.tensorflow.org/api_docs/python/tf/nn/relu,,,
253,selu,https://www.tensorflow.org/api_docs/python/tf/keras/activations/selu,,,
253,selu,https://www.tensorflow.org/api_docs/python/tf/nn/selu,,,
254,serialize,https://www.tensorflow.org/api_docs/python/tf/keras/activations/serialize,,,
254,serialize,https://www.tensorflow.org/api_docs/python/tf/keras/constraints/serialize,,,
254,serialize,https://www.tensorflow.org/api_docs/python/tf/keras/initializers/serialize,,,
254,serialize,https://www.tensorflow.org/api_docs/python/tf/keras/layers/serialize,,,
254,serialize,https://www.tensorflow.org/api_docs/python/tf/keras/losses/serialize,,,
254,serialize,https://www.tensorflow.org/api_docs/python/tf/keras/metrics/serialize,,,
254,serialize,https://www.tensorflow.org/api_docs/python/tf/keras/optimizers/serialize,,,
