class,Type,name,input,link,source_code
,function,torch.acos,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.acos,
,function,torch.add,"input,other,out=None,input,alpha=1,other,out=None",https://pytorch.org/docs/stable/torch.html#torch.add,
,function,torch.add,"input,other,out=None",,
,function,torch.add,"input,alpha=1,other,out=None",,
,function,torch.addcdiv,"input,value=1,tensor1,tensor2,out=None",https://pytorch.org/docs/stable/torch.html#torch.addcdiv,
,function,torch.addcmul,"input,value=1,tensor1,tensor2,out=None",https://pytorch.org/docs/stable/torch.html#torch.addcmul,
,function,torch.angle,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.angle,
,function,torch.asin,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.asin,
,function,torch.atan,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.atan,
,function,torch.atan2,"input,other,out=None",https://pytorch.org/docs/stable/torch.html#torch.atan2,
,function,torch.bitwise_not,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.bitwise_not,
,function,torch.bitwise_xor,"input,other,out=None",https://pytorch.org/docs/stable/torch.html#torch.bitwise_xor,
,function,torch.ceil,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.ceil,
,function,torch.clamp,"input,min,max,out=None,input,*,min,out=None,input,*,max,out=None",https://pytorch.org/docs/stable/torch.html#torch.clamp,
,function,torch.clamp,"input,*,min,out=None",,
,function,torch.clamp,"input,*,max,out=None",,
,function,torch.conj,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.conj,
,function,torch.cos,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.cos,
,function,torch.cosh,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.cosh,
,function,torch.div,"input,other,out=None,input,other,out=None",https://pytorch.org/docs/stable/torch.html#torch.div,
,function,torch.div,"input,other,out=None",,
,function,torch.div,"input,other,out=None",,
,function,torch.digamma,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.digamma,
,function,torch.erf,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.erf,
,function,torch.erfc,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.erfc,
,function,torch.erfinv,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.erfinv,
,function,torch.exp,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.exp,
,function,torch.expm1,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.expm1,
,function,torch.floor,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.floor,
,function,torch.fmod,"input,other,out=None",https://pytorch.org/docs/stable/torch.html#torch.fmod,
,function,torch.frac,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.frac,
,function,torch.imag,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.imag,
,function,torch.lerp,"input,end,weight,out=None",https://pytorch.org/docs/stable/torch.html#torch.lerp,
,function,torch.lgamma,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.lgamma,
,function,torch.log,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.log,
,function,torch.log10,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.log10,
,function,torch.log1p,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.log1p,
,function,torch.log2,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.log2,
,function,torch.logical_not,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.logical_not,
,function,torch.logical_xor,"input,other,out=None",https://pytorch.org/docs/stable/torch.html#torch.logical_xor,
,function,torch.mul,"input,other,out=None,input,other,out=None",https://pytorch.org/docs/stable/torch.html#torch.mul,
,function,torch.mul,"input,other,out=None",,
,function,torch.mul,"input,other,out=None",,
,function,torch.mvlgamma,"input,p",https://pytorch.org/docs/stable/torch.html#torch.mvlgamma,
,function,torch.neg,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.neg,
,function,torch.polygamma,"n,input,out=None",https://pytorch.org/docs/stable/torch.html#torch.polygamma,
,function,torch.pow,"input,exponent,out=None,self,exponent,out=None",https://pytorch.org/docs/stable/torch.html#torch.pow,
,function,torch.pow,"input,exponent,out=None",,
,function,torch.pow,"self,exponent,out=None",,
,function,torch.real,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.real,
,function,torch.reciprocal,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.reciprocal,
,function,torch.remainder,"input,other,out=None",https://pytorch.org/docs/stable/torch.html#torch.remainder,
,function,torch.round,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.round,
,function,torch.rsqrt,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.rsqrt,
,function,torch.sigmoid,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.sigmoid,
,function,torch.sign,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.sign,
,function,torch.sin,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.sin,
,function,torch.sinh,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.sinh,
,function,torch.sqrt,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.sqrt,
,function,torch.tan,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.tan,
,function,torch.tanh,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.tanh,
,function,torch.trunc,"input,out=None",https://pytorch.org/docs/stable/torch.html#torch.trunc,
,function,torch.argmax,"input,input,dim,keepdim=False",https://pytorch.org/docs/stable/torch.html#torch.argmax,
,function,torch.argmax,input,,
,function,torch.argmax,"input,dim,keepdim=False",,
,function,torch.argmin,"input,input,dim,keepdim=False,out=None",https://pytorch.org/docs/stable/torch.html#torch.argmin,
,function,torch.argmin,input,,
,function,torch.argmin,"input,dim,keepdim=False,out=None",,
,function,torch.dist,"input,other,p=2",https://pytorch.org/docs/stable/torch.html#torch.dist,
