class,Type,name,input,link,source_code
,function,torch.utils.checkpoint.checkpoint,"function,*args,**kwargs",https://pytorch.org/docs/stable/checkpoint.html#torch.utils.checkpoint.checkpoint,https://pytorch.org/docs/stable/_modules/torch/utils/checkpoint.html#checkpoint
,function,torch.utils.checkpoint.checkpoint_sequential,"functions,segments,*inputs,**kwargs",https://pytorch.org/docs/stable/checkpoint.html#torch.utils.checkpoint.checkpoint_sequential,https://pytorch.org/docs/stable/_modules/torch/utils/checkpoint.html#checkpoint_sequential
