class,Type,name,input,link,source_code
torch.distributions.half_cauchy.HalfCauchy,method,log_prob,value,https://pytorch.org/docs/stable/distributions.html#torch.distributions.half_cauchy.HalfCauchy.log_prob,https://pytorch.org/docs/stable/_modules/torch/distributions/half_cauchy.html#HalfCauchy.log_prob
torch.distributions.half_cauchy.HalfCauchy,method,mean,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.half_cauchy.HalfCauchy.mean,
torch.distributions.half_cauchy.HalfCauchy,method,scale,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.half_cauchy.HalfCauchy.scale,
torch.distributions.half_cauchy.HalfCauchy,attribute,support,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.half_cauchy.HalfCauchy.support,
torch.distributions.half_cauchy.HalfCauchy,method,variance,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.half_cauchy.HalfCauchy.variance,
torch.distributions.half_normal.HalfNormal,class,,"scale,validate_args=None",https://pytorch.org/docs/stable/distributions.html#torch.distributions.half_normal.HalfNormal,https://pytorch.org/docs/stable/_modules/torch/distributions/half_normal.html#HalfNormal
torch.distributions.half_normal.HalfNormal,attribute,arg_constraints,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.half_normal.HalfNormal.arg_constraints,
torch.distributions.half_normal.HalfNormal,method,cdf,value,https://pytorch.org/docs/stable/distributions.html#torch.distributions.half_normal.HalfNormal.cdf,https://pytorch.org/docs/stable/_modules/torch/distributions/half_normal.html#HalfNormal.cdf
torch.distributions.half_normal.HalfNormal,method,entropy,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.half_normal.HalfNormal.entropy,https://pytorch.org/docs/stable/_modules/torch/distributions/half_normal.html#HalfNormal.entropy
torch.distributions.half_normal.HalfNormal,method,expand,"batch_shape,_instance=None",https://pytorch.org/docs/stable/distributions.html#torch.distributions.half_normal.HalfNormal.expand,https://pytorch.org/docs/stable/_modules/torch/distributions/half_normal.html#HalfNormal.expand
torch.distributions.half_normal.HalfNormal,attribute,has_rsample,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.half_normal.HalfNormal.has_rsample,
torch.distributions.half_normal.HalfNormal,method,icdf,prob,https://pytorch.org/docs/stable/distributions.html#torch.distributions.half_normal.HalfNormal.icdf,https://pytorch.org/docs/stable/_modules/torch/distributions/half_normal.html#HalfNormal.icdf
torch.distributions.half_normal.HalfNormal,method,log_prob,value,https://pytorch.org/docs/stable/distributions.html#torch.distributions.half_normal.HalfNormal.log_prob,https://pytorch.org/docs/stable/_modules/torch/distributions/half_normal.html#HalfNormal.log_prob
torch.distributions.half_normal.HalfNormal,method,mean,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.half_normal.HalfNormal.mean,
torch.distributions.half_normal.HalfNormal,method,scale,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.half_normal.HalfNormal.scale,
torch.distributions.half_normal.HalfNormal,attribute,support,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.half_normal.HalfNormal.support,
torch.distributions.half_normal.HalfNormal,method,variance,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.half_normal.HalfNormal.variance,
torch.distributions.independent.Independent,class,,"base_distribution,reinterpreted_batch_ndims,validate_args=None",https://pytorch.org/docs/stable/distributions.html#torch.distributions.independent.Independent,https://pytorch.org/docs/stable/_modules/torch/distributions/independent.html#Independent
torch.distributions.independent.Independent,attribute,arg_constraints,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.independent.Independent.arg_constraints,
torch.distributions.independent.Independent,method,entropy,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.independent.Independent.entropy,https://pytorch.org/docs/stable/_modules/torch/distributions/independent.html#Independent.entropy
torch.distributions.independent.Independent,method,enumerate_support,expand=True,https://pytorch.org/docs/stable/distributions.html#torch.distributions.independent.Independent.enumerate_support,https://pytorch.org/docs/stable/_modules/torch/distributions/independent.html#Independent.enumerate_support
torch.distributions.independent.Independent,method,expand,"batch_shape,_instance=None",https://pytorch.org/docs/stable/distributions.html#torch.distributions.independent.Independent.expand,https://pytorch.org/docs/stable/_modules/torch/distributions/independent.html#Independent.expand
torch.distributions.independent.Independent,method,has_enumerate_support,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.independent.Independent.has_enumerate_support,
torch.distributions.independent.Independent,method,has_rsample,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.independent.Independent.has_rsample,
torch.distributions.independent.Independent,method,log_prob,value,https://pytorch.org/docs/stable/distributions.html#torch.distributions.independent.Independent.log_prob,https://pytorch.org/docs/stable/_modules/torch/distributions/independent.html#Independent.log_prob
torch.distributions.independent.Independent,method,mean,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.independent.Independent.mean,
torch.distributions.independent.Independent,method,rsample,sample_shape=torch.Size([]),https://pytorch.org/docs/stable/distributions.html#torch.distributions.independent.Independent.rsample,https://pytorch.org/docs/stable/_modules/torch/distributions/independent.html#Independent.rsample
torch.distributions.independent.Independent,method,sample,sample_shape=torch.Size([]),https://pytorch.org/docs/stable/distributions.html#torch.distributions.independent.Independent.sample,https://pytorch.org/docs/stable/_modules/torch/distributions/independent.html#Independent.sample
torch.distributions.independent.Independent,method,support,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.independent.Independent.support,
torch.distributions.independent.Independent,method,variance,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.independent.Independent.variance,
torch.distributions.laplace.Laplace,class,,"loc,scale,validate_args=None",https://pytorch.org/docs/stable/distributions.html#torch.distributions.laplace.Laplace,https://pytorch.org/docs/stable/_modules/torch/distributions/laplace.html#Laplace
torch.distributions.laplace.Laplace,attribute,arg_constraints,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.laplace.Laplace.arg_constraints,
torch.distributions.laplace.Laplace,method,cdf,value,https://pytorch.org/docs/stable/distributions.html#torch.distributions.laplace.Laplace.cdf,https://pytorch.org/docs/stable/_modules/torch/distributions/laplace.html#Laplace.cdf
torch.distributions.laplace.Laplace,method,entropy,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.laplace.Laplace.entropy,https://pytorch.org/docs/stable/_modules/torch/distributions/laplace.html#Laplace.entropy
torch.distributions.laplace.Laplace,method,expand,"batch_shape,_instance=None",https://pytorch.org/docs/stable/distributions.html#torch.distributions.laplace.Laplace.expand,https://pytorch.org/docs/stable/_modules/torch/distributions/laplace.html#Laplace.expand
torch.distributions.laplace.Laplace,attribute,has_rsample,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.laplace.Laplace.has_rsample,
torch.distributions.laplace.Laplace,method,icdf,value,https://pytorch.org/docs/stable/distributions.html#torch.distributions.laplace.Laplace.icdf,https://pytorch.org/docs/stable/_modules/torch/distributions/laplace.html#Laplace.icdf
torch.distributions.laplace.Laplace,method,log_prob,value,https://pytorch.org/docs/stable/distributions.html#torch.distributions.laplace.Laplace.log_prob,https://pytorch.org/docs/stable/_modules/torch/distributions/laplace.html#Laplace.log_prob
torch.distributions.laplace.Laplace,method,mean,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.laplace.Laplace.mean,
torch.distributions.laplace.Laplace,method,rsample,sample_shape=torch.Size([]),https://pytorch.org/docs/stable/distributions.html#torch.distributions.laplace.Laplace.rsample,https://pytorch.org/docs/stable/_modules/torch/distributions/laplace.html#Laplace.rsample
torch.distributions.laplace.Laplace,method,stddev,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.laplace.Laplace.stddev,
torch.distributions.laplace.Laplace,attribute,support,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.laplace.Laplace.support,
torch.distributions.laplace.Laplace,method,variance,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.laplace.Laplace.variance,
torch.distributions.log_normal.LogNormal,class,,"loc,scale,validate_args=None",https://pytorch.org/docs/stable/distributions.html#torch.distributions.log_normal.LogNormal,https://pytorch.org/docs/stable/_modules/torch/distributions/log_normal.html#LogNormal
torch.distributions.log_normal.LogNormal,attribute,arg_constraints,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.log_normal.LogNormal.arg_constraints,
torch.distributions.log_normal.LogNormal,method,entropy,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.log_normal.LogNormal.entropy,https://pytorch.org/docs/stable/_modules/torch/distributions/log_normal.html#LogNormal.entropy
torch.distributions.log_normal.LogNormal,method,expand,"batch_shape,_instance=None",https://pytorch.org/docs/stable/distributions.html#torch.distributions.log_normal.LogNormal.expand,https://pytorch.org/docs/stable/_modules/torch/distributions/log_normal.html#LogNormal.expand
torch.distributions.log_normal.LogNormal,attribute,has_rsample,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.log_normal.LogNormal.has_rsample,
torch.distributions.log_normal.LogNormal,method,loc,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.log_normal.LogNormal.loc,
torch.distributions.log_normal.LogNormal,method,mean,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.log_normal.LogNormal.mean,
torch.distributions.log_normal.LogNormal,method,scale,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.log_normal.LogNormal.scale,
torch.distributions.log_normal.LogNormal,attribute,support,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.log_normal.LogNormal.support,
torch.distributions.log_normal.LogNormal,method,variance,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.log_normal.LogNormal.variance,
torch.distributions.lowrank_multivariate_normal.LowRankMultivariateNormal,class,,"loc,cov_factor,cov_diag,validate_args=None",https://pytorch.org/docs/stable/distributions.html#torch.distributions.lowrank_multivariate_normal.LowRankMultivariateNormal,https://pytorch.org/docs/stable/_modules/torch/distributions/lowrank_multivariate_normal.html#LowRankMultivariateNormal
torch.distributions.lowrank_multivariate_normal.LowRankMultivariateNormal,attribute,arg_constraints,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.lowrank_multivariate_normal.LowRankMultivariateNormal.arg_constraints,
torch.distributions.lowrank_multivariate_normal.LowRankMultivariateNormal,attribute,covariance_matrix,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.lowrank_multivariate_normal.LowRankMultivariateNormal.covariance_matrix,https://pytorch.org/docs/stable/_modules/torch/distributions/lowrank_multivariate_normal.html#LowRankMultivariateNormal.covariance_matrix
torch.distributions.lowrank_multivariate_normal.LowRankMultivariateNormal,method,entropy,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.lowrank_multivariate_normal.LowRankMultivariateNormal.entropy,https://pytorch.org/docs/stable/_modules/torch/distributions/lowrank_multivariate_normal.html#LowRankMultivariateNormal.entropy
torch.distributions.lowrank_multivariate_normal.LowRankMultivariateNormal,method,expand,"batch_shape,_instance=None",https://pytorch.org/docs/stable/distributions.html#torch.distributions.lowrank_multivariate_normal.LowRankMultivariateNormal.expand,https://pytorch.org/docs/stable/_modules/torch/distributions/lowrank_multivariate_normal.html#LowRankMultivariateNormal.expand
torch.distributions.lowrank_multivariate_normal.LowRankMultivariateNormal,attribute,has_rsample,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.lowrank_multivariate_normal.LowRankMultivariateNormal.has_rsample,
torch.distributions.lowrank_multivariate_normal.LowRankMultivariateNormal,method,log_prob,value,https://pytorch.org/docs/stable/distributions.html#torch.distributions.lowrank_multivariate_normal.LowRankMultivariateNormal.log_prob,https://pytorch.org/docs/stable/_modules/torch/distributions/lowrank_multivariate_normal.html#LowRankMultivariateNormal.log_prob
torch.distributions.lowrank_multivariate_normal.LowRankMultivariateNormal,method,mean,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.lowrank_multivariate_normal.LowRankMultivariateNormal.mean,
torch.distributions.lowrank_multivariate_normal.LowRankMultivariateNormal,attribute,precision_matrix,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.lowrank_multivariate_normal.LowRankMultivariateNormal.precision_matrix,https://pytorch.org/docs/stable/_modules/torch/distributions/lowrank_multivariate_normal.html#LowRankMultivariateNormal.precision_matrix
torch.distributions.lowrank_multivariate_normal.LowRankMultivariateNormal,method,rsample,sample_shape=torch.Size([]),https://pytorch.org/docs/stable/distributions.html#torch.distributions.lowrank_multivariate_normal.LowRankMultivariateNormal.rsample,https://pytorch.org/docs/stable/_modules/torch/distributions/lowrank_multivariate_normal.html#LowRankMultivariateNormal.rsample
torch.distributions.lowrank_multivariate_normal.LowRankMultivariateNormal,attribute,scale_tril,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.lowrank_multivariate_normal.LowRankMultivariateNormal.scale_tril,https://pytorch.org/docs/stable/_modules/torch/distributions/lowrank_multivariate_normal.html#LowRankMultivariateNormal.scale_tril
torch.distributions.lowrank_multivariate_normal.LowRankMultivariateNormal,attribute,support,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.lowrank_multivariate_normal.LowRankMultivariateNormal.support,
torch.distributions.lowrank_multivariate_normal.LowRankMultivariateNormal,attribute,variance,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.lowrank_multivariate_normal.LowRankMultivariateNormal.variance,https://pytorch.org/docs/stable/_modules/torch/distributions/lowrank_multivariate_normal.html#LowRankMultivariateNormal.variance
torch.distributions.multinomial.Multinomial,class,,"total_count=1,probs=None,logits=None,validate_args=None",https://pytorch.org/docs/stable/distributions.html#torch.distributions.multinomial.Multinomial,https://pytorch.org/docs/stable/_modules/torch/distributions/multinomial.html#Multinomial
torch.distributions.multinomial.Multinomial,attribute,arg_constraints,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.multinomial.Multinomial.arg_constraints,
torch.distributions.multinomial.Multinomial,method,expand,"batch_shape,_instance=None",https://pytorch.org/docs/stable/distributions.html#torch.distributions.multinomial.Multinomial.expand,https://pytorch.org/docs/stable/_modules/torch/distributions/multinomial.html#Multinomial.expand
torch.distributions.multinomial.Multinomial,method,log_prob,value,https://pytorch.org/docs/stable/distributions.html#torch.distributions.multinomial.Multinomial.log_prob,https://pytorch.org/docs/stable/_modules/torch/distributions/multinomial.html#Multinomial.log_prob
torch.distributions.multinomial.Multinomial,method,logits,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.multinomial.Multinomial.logits,
torch.distributions.multinomial.Multinomial,method,mean,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.multinomial.Multinomial.mean,
torch.distributions.multinomial.Multinomial,method,param_shape,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.multinomial.Multinomial.param_shape,
torch.distributions.multinomial.Multinomial,method,probs,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.multinomial.Multinomial.probs,
torch.distributions.multinomial.Multinomial,method,sample,sample_shape=torch.Size([]),https://pytorch.org/docs/stable/distributions.html#torch.distributions.multinomial.Multinomial.sample,https://pytorch.org/docs/stable/_modules/torch/distributions/multinomial.html#Multinomial.sample
torch.distributions.multinomial.Multinomial,method,support,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.multinomial.Multinomial.support,
torch.distributions.multinomial.Multinomial,method,variance,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.multinomial.Multinomial.variance,
torch.distributions.multivariate_normal.MultivariateNormal,class,,"loc,covariance_matrix=None,precision_matrix=None,scale_tril=None,validate_args=None",https://pytorch.org/docs/stable/distributions.html#torch.distributions.multivariate_normal.MultivariateNormal,https://pytorch.org/docs/stable/_modules/torch/distributions/multivariate_normal.html#MultivariateNormal
torch.distributions.multivariate_normal.MultivariateNormal,attribute,arg_constraints,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.multivariate_normal.MultivariateNormal.arg_constraints,
torch.distributions.multivariate_normal.MultivariateNormal,attribute,covariance_matrix,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.multivariate_normal.MultivariateNormal.covariance_matrix,https://pytorch.org/docs/stable/_modules/torch/distributions/multivariate_normal.html#MultivariateNormal.covariance_matrix
torch.distributions.multivariate_normal.MultivariateNormal,method,entropy,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.multivariate_normal.MultivariateNormal.entropy,https://pytorch.org/docs/stable/_modules/torch/distributions/multivariate_normal.html#MultivariateNormal.entropy
torch.distributions.multivariate_normal.MultivariateNormal,method,expand,"batch_shape,_instance=None",https://pytorch.org/docs/stable/distributions.html#torch.distributions.multivariate_normal.MultivariateNormal.expand,https://pytorch.org/docs/stable/_modules/torch/distributions/multivariate_normal.html#MultivariateNormal.expand
torch.distributions.multivariate_normal.MultivariateNormal,attribute,has_rsample,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.multivariate_normal.MultivariateNormal.has_rsample,
torch.distributions.multivariate_normal.MultivariateNormal,method,log_prob,value,https://pytorch.org/docs/stable/distributions.html#torch.distributions.multivariate_normal.MultivariateNormal.log_prob,https://pytorch.org/docs/stable/_modules/torch/distributions/multivariate_normal.html#MultivariateNormal.log_prob
torch.distributions.multivariate_normal.MultivariateNormal,method,mean,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.multivariate_normal.MultivariateNormal.mean,
torch.distributions.multivariate_normal.MultivariateNormal,attribute,precision_matrix,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.multivariate_normal.MultivariateNormal.precision_matrix,https://pytorch.org/docs/stable/_modules/torch/distributions/multivariate_normal.html#MultivariateNormal.precision_matrix
torch.distributions.multivariate_normal.MultivariateNormal,method,rsample,sample_shape=torch.Size([]),https://pytorch.org/docs/stable/distributions.html#torch.distributions.multivariate_normal.MultivariateNormal.rsample,https://pytorch.org/docs/stable/_modules/torch/distributions/multivariate_normal.html#MultivariateNormal.rsample
torch.distributions.multivariate_normal.MultivariateNormal,attribute,scale_tril,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.multivariate_normal.MultivariateNormal.scale_tril,https://pytorch.org/docs/stable/_modules/torch/distributions/multivariate_normal.html#MultivariateNormal.scale_tril
torch.distributions.multivariate_normal.MultivariateNormal,attribute,support,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.multivariate_normal.MultivariateNormal.support,
torch.distributions.multivariate_normal.MultivariateNormal,method,variance,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.multivariate_normal.MultivariateNormal.variance,
torch.distributions.negative_binomial.NegativeBinomial,class,,"total_count,probs=None,logits=None,validate_args=None",https://pytorch.org/docs/stable/distributions.html#torch.distributions.negative_binomial.NegativeBinomial,https://pytorch.org/docs/stable/_modules/torch/distributions/negative_binomial.html#NegativeBinomial
torch.distributions.negative_binomial.NegativeBinomial,attribute,arg_constraints,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.negative_binomial.NegativeBinomial.arg_constraints,
torch.distributions.negative_binomial.NegativeBinomial,method,expand,"batch_shape,_instance=None",https://pytorch.org/docs/stable/distributions.html#torch.distributions.negative_binomial.NegativeBinomial.expand,https://pytorch.org/docs/stable/_modules/torch/distributions/negative_binomial.html#NegativeBinomial.expand
torch.distributions.negative_binomial.NegativeBinomial,method,log_prob,value,https://pytorch.org/docs/stable/distributions.html#torch.distributions.negative_binomial.NegativeBinomial.log_prob,https://pytorch.org/docs/stable/_modules/torch/distributions/negative_binomial.html#NegativeBinomial.log_prob
torch.distributions.negative_binomial.NegativeBinomial,attribute,logits,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.negative_binomial.NegativeBinomial.logits,https://pytorch.org/docs/stable/_modules/torch/distributions/negative_binomial.html#NegativeBinomial.logits
torch.distributions.negative_binomial.NegativeBinomial,method,mean,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.negative_binomial.NegativeBinomial.mean,
torch.distributions.negative_binomial.NegativeBinomial,method,param_shape,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.negative_binomial.NegativeBinomial.param_shape,
torch.distributions.negative_binomial.NegativeBinomial,attribute,probs,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.negative_binomial.NegativeBinomial.probs,https://pytorch.org/docs/stable/_modules/torch/distributions/negative_binomial.html#NegativeBinomial.probs
torch.distributions.negative_binomial.NegativeBinomial,method,sample,sample_shape=torch.Size([]),https://pytorch.org/docs/stable/distributions.html#torch.distributions.negative_binomial.NegativeBinomial.sample,https://pytorch.org/docs/stable/_modules/torch/distributions/negative_binomial.html#NegativeBinomial.sample
torch.distributions.negative_binomial.NegativeBinomial,attribute,support,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.negative_binomial.NegativeBinomial.support,
torch.distributions.negative_binomial.NegativeBinomial,method,variance,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.negative_binomial.NegativeBinomial.variance,
torch.distributions.normal.Normal,class,,"loc,scale,validate_args=None",https://pytorch.org/docs/stable/distributions.html#torch.distributions.normal.Normal,https://pytorch.org/docs/stable/_modules/torch/distributions/normal.html#Normal
torch.distributions.normal.Normal,attribute,arg_constraints,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.normal.Normal.arg_constraints,
torch.distributions.normal.Normal,method,cdf,value,https://pytorch.org/docs/stable/distributions.html#torch.distributions.normal.Normal.cdf,https://pytorch.org/docs/stable/_modules/torch/distributions/normal.html#Normal.cdf
torch.distributions.normal.Normal,method,entropy,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.normal.Normal.entropy,https://pytorch.org/docs/stable/_modules/torch/distributions/normal.html#Normal.entropy
torch.distributions.normal.Normal,method,expand,"batch_shape,_instance=None",https://pytorch.org/docs/stable/distributions.html#torch.distributions.normal.Normal.expand,https://pytorch.org/docs/stable/_modules/torch/distributions/normal.html#Normal.expand
torch.distributions.normal.Normal,attribute,has_rsample,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.normal.Normal.has_rsample,
torch.distributions.normal.Normal,method,icdf,value,https://pytorch.org/docs/stable/distributions.html#torch.distributions.normal.Normal.icdf,https://pytorch.org/docs/stable/_modules/torch/distributions/normal.html#Normal.icdf
torch.distributions.normal.Normal,method,log_prob,value,https://pytorch.org/docs/stable/distributions.html#torch.distributions.normal.Normal.log_prob,https://pytorch.org/docs/stable/_modules/torch/distributions/normal.html#Normal.log_prob
torch.distributions.normal.Normal,method,mean,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.normal.Normal.mean,
torch.distributions.normal.Normal,method,rsample,sample_shape=torch.Size([]),https://pytorch.org/docs/stable/distributions.html#torch.distributions.normal.Normal.rsample,https://pytorch.org/docs/stable/_modules/torch/distributions/normal.html#Normal.rsample
torch.distributions.normal.Normal,method,sample,sample_shape=torch.Size([]),https://pytorch.org/docs/stable/distributions.html#torch.distributions.normal.Normal.sample,https://pytorch.org/docs/stable/_modules/torch/distributions/normal.html#Normal.sample
torch.distributions.normal.Normal,method,stddev,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.normal.Normal.stddev,
torch.distributions.normal.Normal,attribute,support,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.normal.Normal.support,
torch.distributions.normal.Normal,method,variance,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.normal.Normal.variance,
torch.distributions.one_hot_categorical.OneHotCategorical,class,,"probs=None,logits=None,validate_args=None",https://pytorch.org/docs/stable/distributions.html#torch.distributions.one_hot_categorical.OneHotCategorical,https://pytorch.org/docs/stable/_modules/torch/distributions/one_hot_categorical.html#OneHotCategorical
torch.distributions.one_hot_categorical.OneHotCategorical,attribute,arg_constraints,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.one_hot_categorical.OneHotCategorical.arg_constraints,
torch.distributions.one_hot_categorical.OneHotCategorical,method,entropy,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.one_hot_categorical.OneHotCategorical.entropy,https://pytorch.org/docs/stable/_modules/torch/distributions/one_hot_categorical.html#OneHotCategorical.entropy
torch.distributions.one_hot_categorical.OneHotCategorical,method,enumerate_support,expand=True,https://pytorch.org/docs/stable/distributions.html#torch.distributions.one_hot_categorical.OneHotCategorical.enumerate_support,https://pytorch.org/docs/stable/_modules/torch/distributions/one_hot_categorical.html#OneHotCategorical.enumerate_support
torch.distributions.one_hot_categorical.OneHotCategorical,method,expand,"batch_shape,_instance=None",https://pytorch.org/docs/stable/distributions.html#torch.distributions.one_hot_categorical.OneHotCategorical.expand,https://pytorch.org/docs/stable/_modules/torch/distributions/one_hot_categorical.html#OneHotCategorical.expand
torch.distributions.one_hot_categorical.OneHotCategorical,attribute,has_enumerate_support,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.one_hot_categorical.OneHotCategorical.has_enumerate_support,
torch.distributions.one_hot_categorical.OneHotCategorical,method,log_prob,value,https://pytorch.org/docs/stable/distributions.html#torch.distributions.one_hot_categorical.OneHotCategorical.log_prob,https://pytorch.org/docs/stable/_modules/torch/distributions/one_hot_categorical.html#OneHotCategorical.log_prob
torch.distributions.one_hot_categorical.OneHotCategorical,method,logits,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.one_hot_categorical.OneHotCategorical.logits,
torch.distributions.one_hot_categorical.OneHotCategorical,method,mean,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.one_hot_categorical.OneHotCategorical.mean,
torch.distributions.one_hot_categorical.OneHotCategorical,method,param_shape,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.one_hot_categorical.OneHotCategorical.param_shape,
torch.distributions.one_hot_categorical.OneHotCategorical,method,probs,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.one_hot_categorical.OneHotCategorical.probs,
torch.distributions.one_hot_categorical.OneHotCategorical,method,sample,sample_shape=torch.Size([]),https://pytorch.org/docs/stable/distributions.html#torch.distributions.one_hot_categorical.OneHotCategorical.sample,https://pytorch.org/docs/stable/_modules/torch/distributions/one_hot_categorical.html#OneHotCategorical.sample
torch.distributions.one_hot_categorical.OneHotCategorical,attribute,support,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.one_hot_categorical.OneHotCategorical.support,
torch.distributions.one_hot_categorical.OneHotCategorical,method,variance,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.one_hot_categorical.OneHotCategorical.variance,
torch.distributions.pareto.Pareto,class,,"scale,alpha,validate_args=None",https://pytorch.org/docs/stable/distributions.html#torch.distributions.pareto.Pareto,https://pytorch.org/docs/stable/_modules/torch/distributions/pareto.html#Pareto
torch.distributions.pareto.Pareto,attribute,arg_constraints,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.pareto.Pareto.arg_constraints,
torch.distributions.pareto.Pareto,method,entropy,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.pareto.Pareto.entropy,https://pytorch.org/docs/stable/_modules/torch/distributions/pareto.html#Pareto.entropy
torch.distributions.pareto.Pareto,method,expand,"batch_shape,_instance=None",https://pytorch.org/docs/stable/distributions.html#torch.distributions.pareto.Pareto.expand,https://pytorch.org/docs/stable/_modules/torch/distributions/pareto.html#Pareto.expand
torch.distributions.pareto.Pareto,method,mean,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.pareto.Pareto.mean,
torch.distributions.pareto.Pareto,method,support,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.pareto.Pareto.support,
torch.distributions.pareto.Pareto,method,variance,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.pareto.Pareto.variance,
torch.distributions.poisson.Poisson,class,,"rate,validate_args=None",https://pytorch.org/docs/stable/distributions.html#torch.distributions.poisson.Poisson,https://pytorch.org/docs/stable/_modules/torch/distributions/poisson.html#Poisson
torch.distributions.poisson.Poisson,attribute,arg_constraints,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.poisson.Poisson.arg_constraints,
torch.distributions.poisson.Poisson,method,expand,"batch_shape,_instance=None",https://pytorch.org/docs/stable/distributions.html#torch.distributions.poisson.Poisson.expand,https://pytorch.org/docs/stable/_modules/torch/distributions/poisson.html#Poisson.expand
torch.distributions.poisson.Poisson,method,log_prob,value,https://pytorch.org/docs/stable/distributions.html#torch.distributions.poisson.Poisson.log_prob,https://pytorch.org/docs/stable/_modules/torch/distributions/poisson.html#Poisson.log_prob
