class,Type,name,input,link,source_code
torch.Tensor,method,int_repr,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.int_repr,
torch.Tensor,method,inverse,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.inverse,
torch.Tensor,method,irfft,"signal_ndim,normalized=False,onesided=True,signal_sizes=None",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.irfft,
torch.Tensor,method,is_contiguous,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.is_contiguous,
torch.Tensor,method,is_floating_point,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.is_floating_point,
torch.Tensor,attribute,is_leaf,,,
torch.Tensor,method,is_pinned,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.is_pinned,
torch.Tensor,method,is_set_to,tensor,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.is_set_to,
torch.Tensor,method,is_shared,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.is_shared,https://pytorch.org/docs/stable/_modules/torch/tensor.html#Tensor.is_shared
torch.Tensor,method,is_signed,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.is_signed,
torch.Tensor,attribute,is_sparse,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.is_sparse,
torch.Tensor,method,item,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.item,
torch.Tensor,method,kthvalue,"k,dim=None,keepdim=False) -> (Tensor,LongTensor",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.kthvalue,
torch.Tensor,method,le,other,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.le,
torch.Tensor,method,le_,other,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.le_,
torch.Tensor,method,lerp,"end,weight",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.lerp,
torch.Tensor,method,lerp_,"end,weight",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.lerp_,
torch.Tensor,method,lgamma,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.lgamma,
torch.Tensor,method,lgamma_,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.lgamma_,
torch.Tensor,method,log,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.log,
torch.Tensor,method,log_,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.log_,
torch.Tensor,method,logdet,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.logdet,
torch.Tensor,method,log10,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.log10,
torch.Tensor,method,log10_,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.log10_,
torch.Tensor,method,log1p,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.log1p,
torch.Tensor,method,log1p_,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.log1p_,
torch.Tensor,method,log2,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.log2,
torch.Tensor,method,log2_,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.log2_,
torch.Tensor,method,log_normal_,"mean=1,std=2,*,generator=None",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.log_normal_,
torch.Tensor,method,logsumexp,"dim,keepdim=False",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.logsumexp,
torch.Tensor,method,logical_not,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.logical_not,
torch.Tensor,method,logical_not_,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.logical_not_,
torch.Tensor,method,logical_xor,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.logical_xor,
torch.Tensor,method,logical_xor_,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.logical_xor_,
torch.Tensor,method,long,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.long,
torch.Tensor,method,lstsq,"A) -> (Tensor,Tensor",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.lstsq,
torch.Tensor,method,lt,other,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.lt,
torch.Tensor,method,lt_,other,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.lt_,
torch.Tensor,method,lu,"pivot=True,get_infos=False",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.lu,https://pytorch.org/docs/stable/_modules/torch/tensor.html#Tensor.lu
torch.Tensor,method,lu_solve,"LU_data,LU_pivots",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.lu_solve,
torch.Tensor,method,map_,"tensor,callable",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.map_,
torch.Tensor,method,masked_scatter_,"mask,source",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.masked_scatter_,
torch.Tensor,method,masked_scatter,"mask,tensor",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.masked_scatter,
torch.Tensor,method,masked_fill_,"mask,value",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.masked_fill_,
torch.Tensor,method,masked_fill,"mask,value",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.masked_fill,
torch.Tensor,method,masked_select,mask,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.masked_select,
torch.Tensor,method,matmul,tensor2,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.matmul,
torch.Tensor,method,matrix_power,n,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.matrix_power,
torch.Tensor,method,max,"dim=None,keepdim=False) -> Tensor or (Tensor,Tensor",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.max,
torch.Tensor,method,mean,"dim=None,keepdim=False) -> Tensor or (Tensor,Tensor",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.mean,
torch.Tensor,method,median,"dim=None,keepdim=False) -> (Tensor,LongTensor",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.median,
torch.Tensor,method,min,"dim=None,keepdim=False) -> Tensor or (Tensor,Tensor",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.min,
torch.Tensor,method,mm,mat2,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.mm,
torch.Tensor,method,mode,"dim=None,keepdim=False) -> (Tensor,LongTensor",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.mode,
torch.Tensor,method,mul,value,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.mul,
torch.Tensor,method,mul_,value,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.mul_,
torch.Tensor,method,multinomial,"num_samples,replacement=False,*,generator=None",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.multinomial,
torch.Tensor,method,mv,vec,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.mv,
torch.Tensor,method,mvlgamma,p,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.mvlgamma,
torch.Tensor,method,mvlgamma_,p,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.mvlgamma_,
torch.Tensor,method,narrow,"dimension,start,length",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.narrow,
torch.Tensor,method,narrow_copy,"dimension,start,length",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.narrow_copy,
torch.Tensor,method,ndimension,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.ndimension,
torch.Tensor,method,ne,other,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.ne,
torch.Tensor,method,ne_,other,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.ne_,
torch.Tensor,method,neg,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.neg,
torch.Tensor,method,neg_,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.neg_,
